epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1193.68,1.0669,3.08388,0.0211,0.7013,0.55901,0.64752,0.3628,1.18963,3.397,0.03195,0.00066459,0.00066459,0.00066459
2,2637.08,1.28209,2.34754,0.02574,0.6097,0.63665,0.62785,0.35451,1.31881,2.291,0.03566,0.00128733,0.00128733,0.00128733
